/begin_header
/data_file_name=nomad_seawifs_v1.3_2005262.txt
/delimiter=comma
/missing=-999
!
! NOMAD: the NASA bio-Optical Marine Algorithm Data set
! Version 1.3.sv, created on 7 March 2007
! SeaWiFS data product validation evaluation data set
! 
! This is a publicly available data set for research use only.
! Compiled by the NASA Ocean Biology Processing Group, Goddard Space Flight Center, U.S.A.
! Source data are available online via the SeaBASS Web site (http://seabass.gsfc.nasa.gov).
! Please contact the SeaBASS Administrator with questions (seabass@seabass.gsfc.nasa.gov).
!
! ~~~~ ALL USERS ARE ASKED TO ACKNOWLEDGE BOTH THE INDIVIDUAL DATA CONTRIBUTORS and SEABASS ~~~~
!
! Data were contributed by participants in the NASA SIMBIOS Program (NRA-96-MTPE-04 
! and NRA-99-OES-09) and by voluntary contributors.  A cruise name accompanies each 
! data record.  Cruise details, including contributors' names, are available online 
! using the "General Search" and "Cruise Search" utilities on the SeaBASS Web site 
! (http://seabass.gsfc.nasa.gov/search.html). 
!
! CITATION: Werdell, P.J. and S.W. Bailey, 2005: An improved in situ 
! bio-optical data set for ocean color algorithm development and satellite
! data product validation.  Remote Sensing of Environment, 98(1), 122-140.
!
! ~~~~ VALIDATION DISCLAIMER ~~~~
!
! The SeaWiFS data were acquired from the NASA OBPG and processed using an evaluation 
! version of MSL12 (5.6.0), which makes use of a developmental calibration table and
! vicarious gains.  These results cannot be replicated using previous versions of MSL12
! and the operational (Reprocessing 5.1) SeaWiFS calibration.  Operational validation
! results are available online via: http://seabass.gsfc.nasa.gov/matchup_results.html  
!
! The validation match-ups were generated following Bailey and Werdell (2006, Rem. Sens. 
! Environ., 102, 12-23).  To increase the sample size of this subset and to facilitate
! the evaluation of the validation exclusion criteria, the temporal and satellite 
! coefficient of variation thresholds were relaxed from those applied operationally by 
! the OBPG (+/- 3 hours and 0.15, respectively, as described in the above reference). 
! However, those stations satisfying these thresholds (and, therefore, used in the 
! operational OBPG validation data set) are indicated by '1' in the 'valid' column.          
!
! alphabetical description of data products
! -----------------------------------------
! ad       ~ detrital (non-algal) absorption coefficient (m-1)
! ag       ~ dissolved (gelbstoff) absorption coefficient (m-1)
! ap       ~ particulate absorption coefficient (m-1)
! bb       ~ total backscattering coefficient (m-1)
! chl      ~ fluorometric chlorophyll a
! cruise   ~ field campaign on which data record was collected
! cv       ~ coefficient of variation of valid SeaWiFS pixels (unitless)
! es       ~ spectral surface irradiance (uW cm-2 nm-1)
! etopo2   ~ NGDC ETOPO2 water depth (meters)
! flag     ~ NOMAD binary indicator flag (unitless)
! id       ~ NOMAD record identifier (unitless)
! kd       ~ diffuse downwelling irradiance coefficient (m-1)
! lw       ~ spectral water-leaving radiance (uW cm-2 nm-1 sr-1)
! oisst    ~ optimal interpolation (OI) sea surface temperature (SST) (degrees C)
! sal      ~ average salinity for 0-3 meters (PSU)
! sat_file ~ corresponding satellite Level-1A file
! sat_rrs  ~ satellite remote-sensing reflectance (sr-1)
! senz     ~ satellite viewing (zenith) angle (degrees)
! solz     ~ solar zenith angle at time of satellite overpass (degrees)
! tdiff    ~ time difference between the satellite and in situ observations (seconds)
! valid    ~ indicates satisfaction of the operational OBPG exclusion criteria (unitless)
! wt       ~ average water temperature for 0-3 meters (degrees C)
!
! dates and times are UTC
! negative latitudes are south of the Equator
! negative longitudes are west of the Prime Meridian
!
! references
! ----------
! oisst  ~ Reynolds et al. 2002 (J. Climate, 15, 1609-1625)
! etopo2 ~ Smith and Sandwell 1997 (Science, 277, 1956-1962); Jakobsson et al. 2000 (EOS Trans. AGU, 81, 89)
!
/fields=year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,wt,sal,flag,cruise,sat_rrs412,sat_rrs443,sat_rrs490,sat_rrs510,sat_rrs555,sat_rrs670,sat_file,tdiff,solz,senz,cv,valid
1998,05,30,10,28,00,-2.8045,-6.18095,6149,26.6,4552,-999,0.193,-999,0.051,0.046,-999,-999,0.04,0.056,-999,-999,-999,0.08,-999,-999,-999,-999,-999,-999,0.531,-999,0.578,-999,0.763025,0.750095,-999,-999,0.63936,0.42431,-999,-999,-999,0.19259,-999,-999,-999,-999,-999,-999,0.010825,-999,0.007915,-999,104.613,119.118,-999,-999,128.571,130.066,-999,-999,-999,124.001,-999,-999,-999,-999,-999,-999,110.452,-999,107.546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18629,amt6,0.00459,0.0046,0.00427,0.00291,0.0018,0.00029,S1998150120847.L1A_GAC,7560,24.8,28.5,0.0703,1
1998,06,09,08,33,00,32.4282,-17.0497,6173,19.94,3110,-999,0.034,-999,0.03,0.028,-999,-999,0.033,0.055,-999,-999,-999,0.087,-999,-999,-999,-999,-999,-999,0.84,-999,0.901,-999,0.68785,0.70911,-999,-999,0.4978,0.26923,-999,-999,-999,0.10112,-999,-999,-999,-999,-999,-999,0.00828,-999,0.00604,-999,61.493,69.72,-999,-999,75.536,76.321,-999,-999,-999,72.593,-999,-999,-999,-999,-999,-999,65.634,-999,64.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18629,amt6,0.01287,0.01073,0.00694,0.00364,0.00157,0.00013,S1998160130428.L1A_MLAC,17100,9.8,33,0.0127,0
1998,06,09,13,03,00,32.6523,-17.1665,6174,19.94,1132,-999,0.027,-999,0.029,0.025,-999,-999,0.023,0.039,-999,-999,-999,0.064,-999,-999,-999,-999,-999,-999,0.51,-999,0.759,-999,1.36294,1.38775,-999,-999,1.00408,0.592975,-999,-999,-999,0.24215,-999,-999,-999,-999,-999,-999,0.013345,-999,0.01124,-999,138.769,156.053,-999,-999,161.509,165.078,-999,-999,-999,155.797,-999,-999,-999,-999,-999,-999,137.628,-999,130.935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt6,0.01036,0.00867,0.00623,0.00367,0.00182,7e-05,S1998160130428.L1A_MLAC,900,10,33.8,0.0363,1
1998,06,11,11,57,00,41.3173,-17.2009,6179,17.16,5258,-999,0.163,-999,0.0555,0.047,-999,-999,0.04,0.0525,-999,-999,-999,0.0775,-999,-999,-999,-999,-999,-999,0.541,-999,0.59,-999,1.03864,1.11978,-999,-999,1.04734,0.785255,-999,-999,-999,0.33911,-999,-999,-999,-999,-999,-999,0.0175,-999,0.012995,-999,133.919,149.874,-999,-999,157.642,160.298,-999,-999,-999,147.15,-999,-999,-999,-999,-999,-999,128.651,-999,122.854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt6,0.00622,0.00709,0.00531,0.00371,0.00191,0.00018,S1998162125135.L1A_MLAC,10080,27.2,69.1,0.1053,1
1998,04,10,14,20,00,-30.436,-43.8511,6189,22.18,3512,-999,0.09,-999,0.027,0.024,-999,-999,0.023,0.037,-999,-999,-999,0.07,-999,-999,-999,-999,-999,-999,0.44,-999,0.524,-999,1.00168,0.926295,-999,-999,0.775255,0.461605,-999,-999,-999,0.19236,-999,-999,-999,-999,-999,-999,0.01022,-999,0.00786,-999,105.582,118.79,-999,-999,125.941,127.676,-999,-999,-999,118.868,-999,-999,-999,-999,-999,-999,104.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt6b,0.00911,0.00754,0.00555,0.00328,0.00163,0.00021,S1998100142535.L1A_GAC,2100,38.5,36.3,0.1016,1
1998,04,12,13,53,00,-23.5238,-37.7063,6191,27.31,3801,-999,0.06,-999,0.024,0.023,-999,-999,0.024,0.036,-999,-999,-999,0.066,-999,-999,-999,-999,-999,-999,0.436,-999,0.491,-999,1.82683,1.59054,-999,-999,1.17296,0.65892,-999,-999,-999,0.27179,-999,-999,-999,-999,-999,-999,0.01125,-999,0.00813,-999,129.723,146.456,-999,-999,155.978,164.135,-999,-999,-999,149.943,-999,-999,-999,-999,-999,-999,134.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt6b,0.0138,0.01035,0.00697,0.00381,0.00176,0.00025,S1998102141608.L1A_GAC,3060,32.4,47.3,0.1319,1
1998,04,16,13,48,00,-7.8605,-29.4791,6195,28.84,5430,-999,0.046,-999,0.023,0.023,-999,-999,0.025,0.037,-999,-999,-999,0.066,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.78741,1.58923,-999,-999,1.14662,0.63314,-999,-999,-999,0.25584,-999,-999,-999,-999,-999,-999,0.01895,-999,0.01428,-999,137.328,153.282,-999,-999,159.363,165.372,-999,-999,-999,152.163,-999,-999,-999,-999,-999,-999,136.263,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt6b,0.01402,0.01024,0.00659,0.00337,0.00146,0.00014,S1998106135714.L1A_GAC,1980,18.9,49.7,0.0426,1
1998,04,24,13,32,00,23.7107,-21.4715,6203,22.07,4461,-999,0.135,-999,0.04,0.032,-999,-999,0.023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.900265,0.949715,-999,-999,0.937655,0.619665,-999,-999,-999,0.28751,-999,-999,-999,-999,-999,-999,0.01751,-999,0.013995,-999,138,152.335,-999,-999,149.141,158.305,-999,-999,-999,148.91,-999,-999,-999,-999,-999,-999,134.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt6b,0.00653,0.00617,0.00552,0.00362,0.002,0.00027,S1998114131924.L1A_MLAC,240,11.2,26.6,0.0144,1
1998,09,23,12,58,00,36.0954,-17.4967,6215,23.31,5350,-999,0.037,-999,0.028,0.027,-999,-999,0.031,0.044,-999,-999,-999,0.079,-999,-999,-999,-999,-999,-999,0.456,-999,0.487,-999,1.48424,1.38934,-999,-999,0.935095,0.49822,-999,-999,-999,0.189375,-999,-999,-999,-999,-999,-999,0.013165,-999,0.009125,-999,112.478,128.857,-999,-999,138.311,137.721,-999,-999,-999,129.526,-999,-999,-999,-999,-999,-999,113.225,-999,109.985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16581,amt7,0.01546,0.01234,0.00803,0.00494,0.00227,0.00056,S1998266130640.L1A_MLAC,1140,36.4,39.3,0.1308,1
1998,10,14,13,24,00,-32.7506,-46.675,6253,19.47,3796,-999,0.106,-999,0.041,0.033,-999,-999,0.03,0.044,-999,-999,-999,0.07,-999,-999,-999,-999,-999,-999,0.538,-999,0.588,-999,0.934865,0.94805,-999,-999,0.81753,0.532015,-999,-999,-999,0.214185,-999,-999,-999,-999,-999,-999,0.01417,-999,0.01067,-999,119.647,134.708,-999,-999,145.841,147.116,-999,-999,-999,132.545,-999,-999,-999,-999,-999,-999,111.208,-999,112.092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18629,amt7,0.00715,0.00649,0.00518,0.00297,0.00131,9e-05,S1998287135823.L1A_MLAC,3600,25.4,44.6,0.0372,1
1999,05,03,14,22,00,-35.0843,-51.6731,6257,19.93,1776,-999,0.082,-999,0.062,0.052,-999,-999,0.045,0.061,-999,-999,-999,0.092,-999,-999,-999,-999,-999,-999,0.545,-999,0.548,-999,0.43453,0.49584,-999,-999,0.452675,0.294955,-999,-999,-999,0.13391,-999,-999,-999,-999,-999,-999,0.009015,-999,0.007835,-999,77.5955,89.083,-999,-999,98.5305,98.2145,-999,-999,-999,92.9305,-999,-999,-999,-999,-999,-999,82.4485,-999,82.511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18629,amt8,0.00439,0.00446,0.004,0.00239,0.00109,6e-05,S1999123151000.L1A_MLAC,4320,50.8,49.5,0.0707,1
1999,05,29,11,01,00,34.3635,-20.7876,6289,19.79,5196,-999,0.053,-999,0.028,0.026,-999,-999,0.028,0.046,-999,-999,-999,0.073,-999,-999,-999,-999,-999,-999,0.577,-999,0.612,-999,1.36438,1.34587,-999,-999,0.93709,0.51801,-999,-999,-999,0.19884,-999,-999,-999,-999,-999,-999,0.01451,-999,0.01051,-999,119.52,134.693,-999,-999,139.533,140.656,-999,-999,-999,130.516,-999,-999,-999,-999,-999,-999,117.477,-999,111.159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18629,amt8,0.01231,0.01007,0.00682,0.00371,0.00173,0.00025,S1999149125127.L1A_MLAC,7620,13,58.1,0.0278,1
1998,04,06,18,16,00,34.2258,-77.6443,1793,19.5,13,0.38,-999,-999,0.2502,0.18163,-999,-999,0.12682,0.13053,-999,-999,-999,0.13299,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17357,0.282614,-999,-999,0.505511,0.51115,-999,-999,-999,0.433471,-999,-999,-999,-999,-999,-999,-999,-999,0.0408911,-999,110.081,132.557,-999,-999,144.885,145.113,-999,-999,-999,141.052,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.85,-999,148163,apr98sab,-0.00322,-0.00117,0.00118,0.00155,0.00163,-0.00036,S1998096180554.L1A_MLAC,-120,31.1,57.6,0.0848,1
1998,04,14,16,06,00,30.85,-80.764,1797,21.03,20,1.421,-999,-999,0.84252,0.59692,-999,-999,0.31101,0.26702,-999,-999,-999,0.20514,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0430298,0.0785265,-999,-999,0.144111,0.160855,-999,-999,-999,0.171841,-999,-999,-999,-999,-999,-999,-999,-999,0.0356696,-999,114.856,136.43,-999,-999,147.899,149.572,-999,-999,-999,147.511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.08,-999,148163,apr98sab,0.00141,0.00181,0.00217,0.00224,0.00224,0.0007,S1998104172438.L1A_MLAC,5580,21.7,26.2,0.0305,1
1998,04,27,16,59,00,32.9143,-79.2748,1803,21.33,10,1.958,-999,-999,0.11241,0.32681,-999,-999,0.30032,0.2625,-999,-999,-999,0.22378,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.142063,0.248531,-999,-999,0.474803,0.556548,-999,-999,-999,0.677188,-999,-999,-999,-999,-999,-999,-999,-999,0.165937,-999,120.009,142.599,-999,-999,154.074,155.591,-999,-999,-999,153.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.44,-999,148163,apr98sab,0.00305,0.00333,0.00401,0.00415,0.00488,0.00115,S1998117171241.L1A_MLAC,1740,19.2,33.6,0.0684,1
1998,04,27,18,48,00,32.864,-79.4731,1804,21.33,8,1.515,-999,-999,-999,0.55591,-999,-999,0.39536,0.33605,-999,-999,-999,0.26466,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.135295,0.243122,-999,-999,0.455693,0.532583,-999,-999,-999,0.633142,-999,-999,-999,-999,-999,-999,-999,-999,0.15176,-999,111.597,133.418,-999,-999,145.693,148.234,-999,-999,-999,147.061,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.3,-999,148163,apr98sab,0.00277,0.0032,0.00434,0.0046,0.00523,0.00129,S1998117171241.L1A_MLAC,-4800,19.2,34.5,0.0703,1
1997,10,07,15,51,00,31.654,-64.126,92,25.92,4551,0.03,-999,-999,0.0247,0.02336,-999,0.02382,0.02483,0.03753,0.04427,-999,-999,0.06685,-999,0.0736,-999,0.13174,-999,-999,-999,-999,-999,-999,1.33554,1.27076,-999,1.18665,0.919488,0.49286,0.342062,-999,-999,0.178225,-999,0.154145,-999,0.0712925,-999,0.0134525,0.0068425,-999,0.005595,-999,104.204,118.8,-999,132.224,129.331,-999,122.029,-999,-999,-999,-999,123.005,-999,117.63,-999,110.324,106.713,-999,96.923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.607,-999,148675,bats109,0.01445,0.01146,0.00726,0.00396,0.00191,0.00023,S1997280161839.L1A_MLAC,2220,37.8,33,0.0897,1
1999,08,02,16,36,00,32.0805,-64.4548,241,27.32,3606,0.066,-999,-999,0.02106,0.01932,-999,0.02028,0.02186,0.03385,0.04302,-999,-999,0.07186,-999,0.08006,-999,0.1495,-999,-999,-999,-999,-999,-999,1.80998,1.65857,-999,1.50195,1.13775,0.57378,0.38588,-999,-999,0.18898,-999,0.16337,-999,0.07353,-999,0.01253,0.00425,-999,0.00343,-999,140.959,160.167,-999,175.606,173.284,-999,163.739,-999,-999,-999,-999,164.563,-999,155.975,-999,146.545,142.124,-999,129.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.26,-999,148675,bats131,0.01364,0.01086,0.00659,0.00332,0.00147,0.00017,S1999214163303.L1A_MLAC,780,15.4,28.6,0.0123,1
2001,07,19,16,12,00,32.0639,-64.47,341,26.7,3492,0.043,-999,-999,0.02454,0.02314,-999,-999,0.02589,0.04226,-999,-999,-999,0.08088,-999,0.07976,-999,-999,-999,-999,-999,-999,-999,-999,1.6358,1.48167,-999,-999,1.01181,0.54436,-999,-999,-999,0.21163,-999,0.17081,-999,-999,-999,-999,0.0055,-999,0.00376,-999,140.584,153.871,-999,-999,168.627,164.923,-999,-999,-999,146.945,-999,153.649,-999,-999,-999,-999,135.83,-999,125.369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.523,-999,148675,bats154,0.0123,0.01009,0.0067,0.00335,0.00149,0.00021,S2001200155348.L1A_MLAC,-480,12.2,57.5,0.0966,1
2001,09,11,16,31,00,32.0816,-64.4652,351,27.19,3541,0.06,-999,-999,0.02147,0.02048,-999,-999,0.02276,0.04087,-999,-999,-999,0.06236,-999,0.07536,-999,-999,-999,-999,-999,-999,-999,-999,1.68562,1.47974,-999,-999,0.98037,0.50488,-999,-999,-999,0.191256,-999,0.15682,-999,-999,-999,-999,0.005646,-999,0.004074,-999,125.603,137.824,-999,-999,152.122,151.223,-999,-999,-999,140.554,-999,140.252,-999,-999,-999,-999,123.348,-999,117.813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.25,-999,148675,bats156,0.01411,0.01115,0.00697,0.00356,0.00152,0.00017,S2001254162911.L1A_MLAC,660,28.5,22.1,0.056,1
